name,id,amount,price,category,main_product_name,main_product_id,shipping_from,ratings,vendor
,c8g,1000 pieces,$300,edibles,150x Chipppah's 10mg 5:1 CBD Cubes,c84,United States,13,ChipChipperson
,11u,1 pcs,$30,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
,11v,2 pcs,$55,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
,11w,3 pcs,$78,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
,11x,4 pcs,$100,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
10 x Cannalean 900mg THC 4oz Syrup,11y,10 pcs,$230,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
,bvb,20 pcs+,$23 / pcs,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
,6a5,40 pcs+,$22 / pcs,edibles,10 x Cannalean 900mg THC 4oz Syrup,11y,United States,761,ValleyHeat
,1dr,150 pcs,$52.50,edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,300 pcs,$105,edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
,1dv,525 pcs,$168,edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
,1dw,1000 pcs,$320,edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
,1dx,1500 pcs,$480,edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
,1dy,2000 pcs,$640,edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
,1dz,5000 pcs,"$1,500",edibles,300x 4mg THC World Famous Sour Organic Gummy Bears,1dt,United States,806,TreesNTreats
,1rw,5 pieces,$190,edibles,Drip THC Liquid Enhancer - 1000mg,1do,United States,62,outerviscera
,549,10 pieces,$360,edibles,Drip THC Liquid Enhancer - 1000mg,1do,United States,62,outerviscera
Drip THC Liquid Enhancer - 1000mg,1do,2 ounces,$40,edibles,Drip THC Liquid Enhancer - 1000mg,1do,United States,62,outerviscera
Stoner Patch Dummies Gummies 500mg,irn,1 pcs,$35,edibles,Stoner Patch Dummies Gummies 500mg,irn,United States,72,ValleyHeat
,irr,5 pcs+,$33 / pcs,edibles,Stoner Patch Dummies Gummies 500mg,irn,United States,72,ValleyHeat
,irv,10 pcs+,$30 / pcs,edibles,Stoner Patch Dummies Gummies 500mg,irn,United States,72,ValleyHeat
,irz,25 pcs+,$27 / pcs,edibles,Stoner Patch Dummies Gummies 500mg,irn,United States,72,ValleyHeat
,is3,50 pcs+,$25 / pcs,edibles,Stoner Patch Dummies Gummies 500mg,irn,United States,72,ValleyHeat
,is7,100 pcs+,$20 / pcs,edibles,Stoner Patch Dummies Gummies 500mg,irn,United States,72,ValleyHeat
125mg Sea Salt Caramels - 100g,4n2,100 grams,$60,edibles,125mg Sea Salt Caramels - 100g,4n2,United States,79,ChipChipperson
,4n6,250 grams,$100,edibles,125mg Sea Salt Caramels - 100g,4n2,United States,79,ChipChipperson
,4na,500 grams,$175,edibles,125mg Sea Salt Caramels - 100g,4n2,United States,79,ChipChipperson
,4ne,1000 grams,$300,edibles,125mg Sea Salt Caramels - 100g,4n2,United States,79,ChipChipperson
,4ni,5000 grams,"$1,300",edibles,125mg Sea Salt Caramels - 100g,4n2,United States,79,ChipChipperson
Stoner Patch Dummies,1vo,1 pcs,$30,edibles,Stoner Patch Dummies,1vo,United States,104,outerviscera
,1vp,5 pcs,$138,edibles,Stoner Patch Dummies,1vo,United States,104,outerviscera
,1vq,10 pcs,$255,edibles,Stoner Patch Dummies,1vo,United States,104,outerviscera
,1vr,20 pcs,$485,edibles,Stoner Patch Dummies,1vo,United States,104,outerviscera
,84n,50 pcs,"$1,125",edibles,Stoner Patch Dummies,1vo,United States,104,outerviscera
,84r,100 pcs,"$2,000",edibles,Stoner Patch Dummies,1vo,United States,104,outerviscera
***TKO CHOCOLATE BAR*315 MG THC***,377,,$25,edibles,***TKO CHOCOLATE BAR*315 MG THC***,377,United States,43,ModernLove
10x+ 120mg Oreo Cookies,16y,10 pcs+,$6 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
,171,20 pcs+,$5 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
,174,50 pcs+,$4.50 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
,177,100 pcs+,$4 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
,178,250 pcs+,$3.75 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
,17b,500 pcs+,$3.50 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
,17e,1000 pcs+,$3.25 / pcs,edibles,10x+ 120mg Oreo Cookies,16y,United States,151,ChipChipperson
Edible Sampler Pack #1,15d,1 piece,$125,edibles,Edible Sampler Pack #1,15d,United States,143,ChipChipperson
,15f,5 piece+,$100 / pcs,edibles,Edible Sampler Pack #1,15d,United States,143,ChipChipperson
,15u,10 pcs+,$4 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
25x+ 40mg Big Bad Bears,15v,25 pcs+,$3.50 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
,15x,50 pcs+,$3 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
,15y,100 pcs+,$2.50 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
,15z,250 pcs+,$2.25 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
,161,500 pcs+,$2 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
,162,1000 pcs+,$1.90 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
,164,2500 pcs+,$1.75 / pcs,edibles,25x+ 40mg Big Bad Bears,15v,United States,98,ChipChipperson
10x Medicated Nerds Ropes (400mg),nvw,10 piece+,$10 / pcs,edibles,10x Medicated Nerds Ropes (400mg),nvw,United States,28,Justaman
,nw0,25 piece+,$9.75 / pcs,edibles,10x Medicated Nerds Ropes (400mg),nvw,United States,28,Justaman
,nw4,50 piece+,$9 / pcs,edibles,10x Medicated Nerds Ropes (400mg),nvw,United States,28,Justaman
,3m5,1 piece,$20,edibles,6x MEGAMELT! Chocolate Bars (120mg),3mj,United States,28,CaliKindness
6x MEGAMELT! Chocolate Bars (120mg),3mj,6 pieces,$100,edibles,6x MEGAMELT! Chocolate Bars (120mg),3mj,United States,28,CaliKindness
1x Gummy Bears Edibles 500mg THC,1v8,2 piece+,$25 / pcs,edibles,1x Gummy Bears Edibles 500mg THC,1v8,United States,142,Justaman
,1v9,5 piece+,$22 / pcs,edibles,1x Gummy Bears Edibles 500mg THC,1v8,United States,142,Justaman
,1va,10 piece+,$20 / pcs,edibles,1x Gummy Bears Edibles 500mg THC,1v8,United States,142,Justaman
,1vb,25 piece+,$19 / pcs,edibles,1x Gummy Bears Edibles 500mg THC,1v8,United States,142,Justaman
,1vc,50 piece+,$18 / pcs,edibles,1x Gummy Bears Edibles 500mg THC,1v8,United States,142,Justaman
25x Nerd Rope Edible Gummies - 400mg of Infused THC Oil per Pack,gwn,25 pcs,$219,edibles,25x Nerd Rope Edible Gummies - 400mg of Infused THC Oil per Pack,gwn,United States,24,ObsidianLabs
,gx0,50 pcs,$425,edibles,25x Nerd Rope Edible Gummies - 400mg of Infused THC Oil per Pack,gwn,United States,24,ObsidianLabs
,obg,100 pcs,$800,edibles,25x Nerd Rope Edible Gummies - 400mg of Infused THC Oil per Pack,gwn,United States,24,ObsidianLabs
Stoner Patch Dummies Gummies 350mg bag,iqz,1 pcs,$30,edibles,Stoner Patch Dummies Gummies 350mg bag,iqz,United States,20,ValleyHeat
,ir3,5 pcs+,$27 / pcs,edibles,Stoner Patch Dummies Gummies 350mg bag,iqz,United States,20,ValleyHeat
,ir7,10 pcs+,$25 / pcs,edibles,Stoner Patch Dummies Gummies 350mg bag,iqz,United States,20,ValleyHeat
,irb,25 pcs+,$23 / pcs,edibles,Stoner Patch Dummies Gummies 350mg bag,iqz,United States,20,ValleyHeat
,irf,50 pcs+,$21 / pcs,edibles,Stoner Patch Dummies Gummies 350mg bag,iqz,United States,20,ValleyHeat
,irj,100 pcs+,$19 / pcs,edibles,Stoner Patch Dummies Gummies 350mg bag,iqz,United States,20,ValleyHeat
1x Medicated Nerds Rope,gnp,1 piece,$21,edibles,1x Medicated Nerds Rope,gnp,United States,36,StrainPirate
,gnt,5 pieces,$85,edibles,1x Medicated Nerds Rope,gnp,United States,36,StrainPirate
5x Nerds Rope Edibles 400mg,bks,5 pieces,$85,edibles,5x Nerds Rope Edibles 400mg,bks,United States,36,CaliTerps
,bkw,10 pieces,$165,edibles,5x Nerds Rope Edibles 400mg,bks,United States,36,CaliTerps
,bl0,25 pieces,$385,edibles,5x Nerds Rope Edibles 400mg,bks,United States,36,CaliTerps
,bl4,50 pieces,$690,edibles,5x Nerds Rope Edibles 400mg,bks,United States,36,CaliTerps
,bl8,100 pieces,"$1,296",edibles,5x Nerds Rope Edibles 400mg,bks,United States,36,CaliTerps
,9t7,1 pcs,$40,edibles,3 x Happ-E-Lixer 1000MG THC Syrup,9tf,United States,192,ValleyHeat
,9tb,2 pcs,$75,edibles,3 x Happ-E-Lixer 1000MG THC Syrup,9tf,United States,192,ValleyHeat
3 x Happ-E-Lixer 1000MG THC Syrup,9tf,3 pcs+,$33.33 / pcs,edibles,3 x Happ-E-Lixer 1000MG THC Syrup,9tf,United States,192,ValleyHeat
,9tj,10 pcs+,$30 / pcs,edibles,3 x Happ-E-Lixer 1000MG THC Syrup,9tf,United States,192,ValleyHeat
,ioz,25 pcs+,$28 / pcs,edibles,3 x Happ-E-Lixer 1000MG THC Syrup,9tf,United States,192,ValleyHeat
,ip0,40 pcs,$999,edibles,3 x Happ-E-Lixer 1000MG THC Syrup,9tf,United States,192,ValleyHeat
Medicated Nerds Rope,ad4,2 pcs,$30,edibles,Medicated Nerds Rope,ad4,United States,64,BuddhaBazaar
,ad8,5 pcs,$65,edibles,Medicated Nerds Rope,ad4,United States,64,BuddhaBazaar
,adc,10 pcs,$120,edibles,Medicated Nerds Rope,ad4,United States,64,BuddhaBazaar
,adg,25 pcs,$275,edibles,Medicated Nerds Rope,ad4,United States,64,BuddhaBazaar
,adk,50 pcs,$500,edibles,Medicated Nerds Rope,ad4,United States,64,BuddhaBazaar
,ads,100 pcs,$900,edibles,Medicated Nerds Rope,ad4,United States,64,BuddhaBazaar
"1x Medicated ""Enjoyable"" Blackout Brownie",gep,1 piece,$31,edibles,"1x Medicated ""Enjoyable"" Blackout Brownie",gep,United States,58,StrainPirate
,get,5 pieces,$130,edibles,"1x Medicated ""Enjoyable"" Blackout Brownie",gep,United States,58,StrainPirate
Happi Candy Gummies 300mg x 1,48u,1 pcs,$30,edibles,Happi Candy Gummies 300mg x 1,48u,United States,256,ValleyHeat
,49a,5 pcs+,$20 / pcs,edibles,Happi Candy Gummies 300mg x 1,48u,United States,256,ValleyHeat
,49e,10 pcs+,$17.50 / pcs,edibles,Happi Candy Gummies 300mg x 1,48u,United States,256,ValleyHeat
,49i,20 pcs+,$15 / pcs,edibles,Happi Candy Gummies 300mg x 1,48u,United States,256,ValleyHeat
,ceb,30 pcs+,$14 / pcs,edibles,Happi Candy Gummies 300mg x 1,48u,United States,256,ValleyHeat
,ft4,50 pcs+,$13 / pcs,edibles,Happi Candy Gummies 300mg x 1,48u,United States,256,ValleyHeat
,ggp,1 piece,$21,edibles,5x Stoney Worms,ggt,United States,12,StrainPirate
5x Stoney Worms,ggt,5 pieces,$85,edibles,5x Stoney Worms,ggt,United States,12,StrainPirate
Sugar Stoned Gummies - 500mg,hkf,1 piece,$20,edibles,Sugar Stoned Gummies - 500mg,hkf,United States,51,outerviscera
,ku8,10 pieces,$180,edibles,Sugar Stoned Gummies - 500mg,hkf,United States,51,outerviscera
,kuc,25 pieces,$420,edibles,Sugar Stoned Gummies - 500mg,hkf,United States,51,outerviscera
,lvf,50 pieces,$775,edibles,Sugar Stoned Gummies - 500mg,hkf,United States,51,outerviscera
,gnx,5 pieces,$25,edibles,"10x THC Edible capsules - 110mg Per Cap, Indica",go1,United States,20,StrainPirate
"10x THC Edible capsules - 110mg Per Cap, Indica",go1,10 pieces,$40,edibles,"10x THC Edible capsules - 110mg Per Cap, Indica",go1,United States,20,StrainPirate
,go5,25 pieces,$79,edibles,"10x THC Edible capsules - 110mg Per Cap, Indica",go1,United States,20,StrainPirate
,go9,100 pieces,$312,edibles,"10x THC Edible capsules - 110mg Per Cap, Indica",go1,United States,20,StrainPirate
,17l,1 pcs,$60,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
2x+ 900mg Gorilla Bars,17p,2 pcs+,$55 / pcs,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
,17r,5 pcs+,$50 / pcs,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
,17s,10 pcs+,$45 / pcs,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
,17v,25 pcs+,$40 / pcs,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
,17y,50 pcs+,$35 / pcs,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
,180,100 pcs+,$30 / pcs,edibles,2x+ 900mg Gorilla Bars,17p,United States,22,ChipChipperson
,gn9,1 piece,$21,edibles,5x Medicated Watermelon Sour Patch,gnd,United States,11,StrainPirate
5x Medicated Watermelon Sour Patch,gnd,5 pieces,$85,edibles,5x Medicated Watermelon Sour Patch,gnd,United States,11,StrainPirate
1x Stony Patch Kids,ggh,1 piece,$21,edibles,1x Stony Patch Kids,ggh,United States,11,StrainPirate
,ggl,5 pieces,$85,edibles,1x Stony Patch Kids,ggh,United States,11,StrainPirate
"1x Medicated ""Enjoyable"" Fruity Krispy Treat",gbp,1 piece,$21,edibles,"5x Medicated ""Enjoyable"" Fruity Krispy Treat",gbt,United States,20,StrainPirate
"5x Medicated ""Enjoyable"" Fruity Krispy Treat",gbt,,$85,edibles,"5x Medicated ""Enjoyable"" Fruity Krispy Treat",gbt,United States,20,StrainPirate
10x 40mg THC World Famous Sour Organic Gummy Hearts,1fp,10 pieces,$55,edibles,10x 40mg THC World Famous Sour Organic Gummy Hearts,1fp,United States,66,TreesNTreats
,1fq,25 pieces,$112.50,edibles,10x 40mg THC World Famous Sour Organic Gummy Hearts,1fp,United States,66,TreesNTreats
Back Alley Bakery Cookies,aag,1 piece,$18,edibles,Back Alley Bakery Cookies,aag,United States,16,BuddhaBazaar
,aak,5 pieces,$80,edibles,Back Alley Bakery Cookies,aag,United States,16,BuddhaBazaar
Jolliest Ranchers,1q3,3 piece+,$6 / pcs,edibles,Jolliest Ranchers,1q3,United States,12,CaliKindness
,3nv,10 pieces,$55,edibles,Jolliest Ranchers,1q3,United States,12,CaliKindness
,7qb,36 pieces,$165,edibles,Jolliest Ranchers,1q3,United States,12,CaliKindness
,gg9,1 piece,$21,edibles,"5x Medicated ""Enjoyable"" Animal Cookies",ggd,United States,11,StrainPirate
"5x Medicated ""Enjoyable"" Animal Cookies",ggd,5 pieces,$85,edibles,"5x Medicated ""Enjoyable"" Animal Cookies",ggd,United States,11,StrainPirate
,geh,1 piece,$21,edibles,"5x Medicated ""Enjoyable"" Goldfish",gel,United States,10,StrainPirate
"5x Medicated ""Enjoyable"" Goldfish",gel,5 pieces,$85,edibles,"5x Medicated ""Enjoyable"" Goldfish",gel,United States,10,StrainPirate
Chronic Elixir - 200mg THC,phk,2 piece+,$15 / pcs,edibles,Chronic Elixir - 200mg THC,phk,United States,9,outerviscera
,r73,5 pieces,$72,edibles,Chronic Elixir - 200mg THC,phk,United States,9,outerviscera
,r77,10 pieces,$130,edibles,Chronic Elixir - 200mg THC,phk,United States,9,outerviscera
NTS 700 mg Cannabis Gummies OG Blend watermelon Rings,lhs,1 piece,$50,edibles,NTS 700 mg Cannabis Gummies OG Blend Gummie Bears,lv8,United States,9,cannadepot
NTS 700 mg Cannabis Gummies OG Blend Ca watermelon,lhn,1 piece,$50,edibles,NTS 700 mg Cannabis Gummies OG Blend Gummie Bears,lv8,United States,9,cannadepot
NTS 700 mg Cannabis Gummies OG Blend OG Peach Rings,lhk,1 piece,$50,edibles,NTS 700 mg Cannabis Gummies OG Blend Gummie Bears,lv8,United States,9,cannadepot
NTS 700 mg Cannabis Gummies OG Blend Gummie Worms,lhw,1 piece,$50,edibles,NTS 700 mg Cannabis Gummies OG Blend Gummie Bears,lv8,United States,9,cannadepot
NTS 700 mg Cannabis Gummies OG Blend Gummie Bears,lv8,,$50,edibles,NTS 700 mg Cannabis Gummies OG Blend Gummie Bears,lv8,United States,9,cannadepot
,d68,5 pieces,$80,edibles,10x 300MG Edible Variety Pack (YOU PICK),d6w,United States,9,WeedNation
10x 300MG Edible Variety Pack (YOU PICK),d6w,10 pieces,$150,edibles,10x 300MG Edible Variety Pack (YOU PICK),d6w,United States,9,WeedNation
125mg Cashew Brittle - 100g,4nx,100 grams,$60,edibles,125mg Cashew Brittle - 100g,4nx,United States,16,ChipChipperson
,4o1,250 grams,$100,edibles,125mg Cashew Brittle - 100g,4nx,United States,16,ChipChipperson
,4o5,500 grams,$175,edibles,125mg Cashew Brittle - 100g,4nx,United States,16,ChipChipperson
,4o9,1000 grams,$300,edibles,125mg Cashew Brittle - 100g,4nx,United States,16,ChipChipperson
,4od,5000 grams,"$1,300",edibles,125mg Cashew Brittle - 100g,4nx,United States,16,ChipChipperson
5x TKO Chocolate 315mg THC,nv8,5 piece+,$16 / pcs,edibles,5x TKO Chocolate 315mg THC,nv8,United States,8,Justaman
,nvc,10 piece+,$15 / pcs,edibles,5x TKO Chocolate 315mg THC,nv8,United States,8,Justaman
,nvg,25 piece+,$13 / pcs,edibles,5x TKO Chocolate 315mg THC,nv8,United States,8,Justaman
,nvk,50 piece+,$11 / pcs,edibles,5x TKO Chocolate 315mg THC,nv8,United States,8,Justaman
,nvs,100 piece+,$10.50 / pcs,edibles,5x TKO Chocolate 315mg THC,nv8,United States,8,Justaman
Green Dragon 200 mg - Hybrid - Pineapple,kpn,1 piece,$20,edibles,Stingers 200 mg Gummies - Fruit Punch,gs8,United States,8,cannadepot
Green Dragon 200 mg - Indica - Fruit Punch,kpk,1 piece,$20,edibles,Stingers 200 mg Gummies - Fruit Punch,gs8,United States,8,cannadepot
Green Dragon 200 mg - Sativa - Fruit Punch,kpv,1 piece,$20,edibles,Stingers 200 mg Gummies - Fruit Punch,gs8,United States,8,cannadepot
Green Dragon 200 mg - Hybrid - Wild Cherry,kpr,1 piece,$20,edibles,Stingers 200 mg Gummies - Fruit Punch,gs8,United States,8,cannadepot
Stingers 200 mg Gummies - Fruit Punch,gs8,,$22,edibles,Stingers 200 mg Gummies - Fruit Punch,gs8,United States,8,cannadepot
"1x Medicated ""Enjoyable"" Chocolate Chip Cookie",gfl,1 piece,$21,edibles,"1x Medicated ""Enjoyable"" Chocolate Chip Cookie",gfl,United States,8,StrainPirate
,gfp,5 pieces,$85,edibles,"1x Medicated ""Enjoyable"" Chocolate Chip Cookie",gfl,United States,8,StrainPirate
1x GB Extracts Fusion Gummy,ibn,1 piece,$17,edibles,1x GB Extracts Fusion Gummy,ibn,United States,7,StrainPirate
,ibr,5 pieces,$80,edibles,1x GB Extracts Fusion Gummy,ibn,United States,7,StrainPirate
,d6c,5 pieces,$100,edibles,10x 500MG Edible Variety Pack (YOU PICK),d7c,United States,7,WeedNation
10x 500MG Edible Variety Pack (YOU PICK),d7c,10 pieces,$190,edibles,10x 500MG Edible Variety Pack (YOU PICK),d7c,United States,7,WeedNation
*** 300 mg x 5 Cannabis Infused Gummies ***,m98,30 pieces,$100,edibles,*** 300 mg x 5 Cannabis Infused Gummies ***,m98,United States,6,NancyBotwin2019
,m9k,180 pieces,$600,edibles,*** 300 mg x 5 Cannabis Infused Gummies ***,m98,United States,6,NancyBotwin2019
,m9c,300 pieces,$950,edibles,*** 300 mg x 5 Cannabis Infused Gummies ***,m98,United States,6,NancyBotwin2019
,m9g,600 pieces,"$1,850",edibles,*** 300 mg x 5 Cannabis Infused Gummies ***,m98,United States,6,NancyBotwin2019
,o6n,10 pcs+,$11.50 / pcs,edibles,25x Sour Gummy Worms 350 MG EDIBLES,o6r,United States,5,CaliTerps
25x Sour Gummy Worms 350 MG EDIBLES,o6r,25 pcs+,$10.50 / pcs,edibles,25x Sour Gummy Worms 350 MG EDIBLES,o6r,United States,5,CaliTerps
,o6v,50 pcs+,$9.50 / pcs,edibles,25x Sour Gummy Worms 350 MG EDIBLES,o6r,United States,5,CaliTerps
,o6z,100 pcs+,$9 / pcs,edibles,25x Sour Gummy Worms 350 MG EDIBLES,o6r,United States,5,CaliTerps
,o73,250 pcs+,$8.50 / pcs,edibles,25x Sour Gummy Worms 350 MG EDIBLES,o6r,United States,5,CaliTerps
,o77,500 pcs+,$8 / pcs,edibles,25x Sour Gummy Worms 350 MG EDIBLES,o6r,United States,5,CaliTerps
Green Dragons! (absinthe ranchers),myb,2 piece+,$7 / pcs,edibles,Green Dragons! (absinthe ranchers),myb,United States,5,CaliKindness
,myf,13 pieces,$80,edibles,Green Dragons! (absinthe ranchers),myb,United States,5,CaliKindness
25x Chuckles Gummy Worms - Edible Gummies - 400mg of Infused THC Oil in 10 Gummies,gwb,25 pcs,$219,edibles,25x Chuckles Gummy Worms - Edible Gummies - 400mg of Infused THC Oil in 10 Gummies,gwb,United States,5,ObsidianLabs
,gwf,50 pcs,$425,edibles,25x Chuckles Gummy Worms - Edible Gummies - 400mg of Infused THC Oil in 10 Gummies,gwb,United States,5,ObsidianLabs
,gex,1 piece,$21,edibles,"5x Medicated ""Enjoyable"" Peanut Butter Brownie",gf1,United States,5,StrainPirate
"5x Medicated ""Enjoyable"" Peanut Butter Brownie",gf1,5 pieces,$85,edibles,"5x Medicated ""Enjoyable"" Peanut Butter Brownie",gf1,United States,5,StrainPirate
,gbd,1 piece,$21,edibles,2x Jars Medicated Peanut Butter,gbh,United States,5,StrainPirate
2x Jars Medicated Peanut Butter,gbh,2 pieces,$37,edibles,2x Jars Medicated Peanut Butter,gbh,United States,5,StrainPirate
,px3,1 piece,$17,edibles,5X STARBURST / SKITTLES EDIBLES,px7,United States,4,drgreenthumb4201
5X STARBURST / SKITTLES EDIBLES,px7,5 pieces,$75,edibles,5X STARBURST / SKITTLES EDIBLES,px7,United States,4,drgreenthumb4201
,p37,1 piece,$28,edibles,2 x Stoneo by Dabisco 500mg THC,p3b,United States,4,ValleyHeat
2 x Stoneo by Dabisco 500mg THC,p3b,2 piece+,$25 / pcs,edibles,2 x Stoneo by Dabisco 500mg THC,p3b,United States,4,ValleyHeat
,p3f,5 piece+,$22 / pcs,edibles,2 x Stoneo by Dabisco 500mg THC,p3b,United States,4,ValleyHeat
,s3w,50 piece+,$17.50 / pcs,edibles,2 x Stoneo by Dabisco 500mg THC,p3b,United States,4,ValleyHeat
"5x Medicated ""Enjoyable"" Ganja Gummy",gbl,,$25,edibles,"5x Medicated ""Enjoyable"" Ganja Gummy",gbl,United States,4,StrainPirate
